Year,Organism,Position,Abund,n_transect,Avg_abund_per_transect,Total_abund,Rel_abund_by_side
2001,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,3,0,19934.325,0
2001,Botrylloides violaceus,exposed,0,3,0,15845.425,0
2001,Botrylloides violaceus,sheltered,0,3,0,19934.325,0
2001,Botryllus schlosseri,exposed,0,3,0,15845.425,0
2001,Botryllus schlosseri,sheltered,0,3,0,19934.325,0
2001,Brown ground,exposed,0,3,0,15845.425,0
2001,Brown ground,sheltered,0,3,0,19934.325,0
2001,Ceramium virgatum (canopy),exposed,62,3,20.666666666666668,15845.425,0.003912801329090258
2001,Ceramium virgatum (canopy),sheltered,0,3,0,19934.325,0
2001,Ceramium virgatum (primary),exposed,0,3,0,15845.425,0
2001,Ceramium virgatum (primary),sheltered,0,3,0,19934.325,0
2001,Chaetomorpha,exposed,0,3,0,15845.425,0
2001,Chaetomorpha,sheltered,0,3,0,19934.325,0
2001,Chondrus crispus (canopy),exposed,1289,3,429.6666666666667,15845.425,0.0813484018257636
2001,Chondrus crispus (canopy),sheltered,1359,3,453,19934.325,0.06817386593225504
2001,Chondrus crispus (primary),exposed,827,3,275.6666666666667,15845.425,0.052191720954155536
2001,Chondrus crispus (primary),sheltered,961,3,320.3333333333333,19934.325,0.04820830401832016
2001,Chorda filum,exposed,0,3,0,15845.425,0
2001,Chorda filum,sheltered,0,3,0,19934.325,0
2001,Chordaria flagelliformis,exposed,0,3,0,15845.425,0
2001,Chordaria flagelliformis,sheltered,0,3,0,19934.325,0
2001,Cladophora,exposed,0,3,0,15845.425,0
2001,Cladophora,sheltered,0,3,0,19934.325,0
2001,Clathromorphum circumscriptum,exposed,9.5,3,3.1666666666666665,15845.425,5.995421391347977e-4
2001,Clathromorphum circumscriptum,sheltered,202,3,67.33333333333333,19934.325,0.010133275142248358
2001,Codium fragile (canopy),exposed,0,3,0,15845.425,0
2001,Codium fragile (canopy),sheltered,0,3,0,19934.325,0
2001,Codium fragile (primary),exposed,0,3,0,15845.425,0
2001,Codium fragile (primary),sheltered,0,3,0,19934.325,0
2001,Corallina officinalis,exposed,0,3,0,15845.425,0
2001,Corallina officinalis,sheltered,175,3,58.333333333333336,19934.325,0.008778827474720112
2001,Coralline (crust),exposed,9.5,3,3.1666666666666665,15845.425,5.995421391347977e-4
2001,Coralline (crust),sheltered,1178.5,3,392.8333333333333,19934.325,0.05911913245118658
2001,Cryptosula pallasiana,exposed,0,3,0,15845.425,0
2001,Cryptosula pallasiana,sheltered,439,3,146.33333333333334,19934.325,0.02202231577944074
2001,Cystoclonium purpureum,exposed,0,3,0,15845.425,0
2001,Cystoclonium purpureum,sheltered,0,3,0,19934.325,0
2001,Devaleraea ramentacea,exposed,0,3,0,15845.425,0
2001,Devaleraea ramentacea,sheltered,0,3,0,19934.325,0
2001,Diadumene lineata,exposed,0,3,0,15845.425,0
2001,Diadumene lineata,sheltered,0,3,0,19934.325,0
2001,Diatom,exposed,0,3,0,15845.425,0
2001,Diatom,sheltered,0,3,0,19934.325,0
2001,Diplosoma,exposed,0,3,0,15845.425,0
2001,Diplosoma,sheltered,0,3,0,19934.325,0
2001,Dumontia concortum,exposed,0,3,0,15845.425,0
2001,Dumontia concortum,sheltered,0,3,0,19934.325,0
2001,Dynamena pumila,exposed,0,3,0,15845.425,0
2001,Dynamena pumila,sheltered,0,3,0,19934.325,0
2001,Ectocarpus,exposed,0,3,0,15845.425,0
2001,Ectocarpus,sheltered,0,3,0,19934.325,0
2001,Elachista fucicola,exposed,0,3,0,15845.425,0
2001,Elachista fucicola,sheltered,0,3,0,19934.325,0
2001,Electra pilosa,exposed,0,3,0,15845.425,0
2001,Electra pilosa,sheltered,0,3,0,19934.325,0
2001,Erythrotrichia carnea,exposed,0,3,0,15845.425,0
2001,Erythrotrichia carnea,sheltered,0,3,0,19934.325,0
2001,Euthora cristata,exposed,0,3,0,15845.425,0
2001,Euthora cristata,sheltered,0,3,0,19934.325,0
2001,Fucus (canopy),exposed,0,3,0,15845.425,0
2001,Fucus (canopy),sheltered,7,3,2.3333333333333335,19934.325,3.5115309898880445e-4
2001,Fucus (primary),exposed,344.5,3,114.83333333333333,15845.425,0.02174129125599345
2001,Fucus (primary),sheltered,61.5,3,20.5,19934.325,0.003085130798258782
2001,Fucus distichus (canopy),exposed,1092,3,364,15845.425,0.06891579115107357
2001,Fucus distichus (canopy),sheltered,220,3,73.33333333333333,19934.325,0.011036240253933854
2001,Fucus spiralis (canopy),exposed,0,3,0,15845.425,0
2001,Fucus spiralis (canopy),sheltered,50,3,16.666666666666668,19934.325,0.002508236421348603
2001,Fucus vesiculosus (canopy),exposed,100,3,33.333333333333336,15845.425,0.006310969885629449
2001,Fucus vesiculosus (canopy),sheltered,258,3,86,19934.325,0.012942499934158793
2001,Halichondria,exposed,0,3,0,15845.425,0
2001,Halichondria,sheltered,0,3,0,19934.325,0
2001,Hiatella arctica,exposed,0,3,0,15845.425,0
2001,Hiatella arctica,sheltered,0,3,0,19934.325,0
2001,Hildenbrandia rubra,exposed,429.85,3,143.28333333333333,15845.425,0.027127704053378186
2001,Hildenbrandia rubra,sheltered,909,3,303,19934.325,0.04559973814011761
2001,Hippothoa hyalina,exposed,0,3,0,15845.425,0
2001,Hippothoa hyalina,sheltered,0,3,0,19934.325,0
2001,Leathesia marina,exposed,0,3,0,15845.425,0
2001,Leathesia marina,sheltered,0,3,0,19934.325,0
2001,Little round green things,exposed,0,3,0,15845.425,0
2001,Little round green things,sheltered,0,3,0,19934.325,0
2001,Mastocarpus stellatus (canopy),exposed,286,3,95.33333333333333,15845.425,0.01804937387290022
2001,Mastocarpus stellatus (canopy),sheltered,2056,3,685.3333333333334,19934.325,0.10313868164585457
2001,Mastocarpus stellatus (crust),exposed,46.5,3,15.5,15845.425,0.0029346009968176934
2001,Mastocarpus stellatus (crust),sheltered,130,3,43.333333333333336,19934.325,0.006521414695506369
2001,Mastocarpus stellatus (primary),exposed,182.5,3,60.833333333333336,15845.425,0.011517520041273743
2001,Mastocarpus stellatus (primary),sheltered,1177.5,3,392.5,19934.325,0.05906896772275961
2001,Membranipora membranacea,exposed,0,3,0,15845.425,0
2001,Membranipora membranacea,sheltered,0,3,0,19934.325,0
2001,Metridium senile,exposed,0,3,0,15845.425,0
2001,Metridium senile,sheltered,0,3,0,19934.325,0
2001,Modiolus modiolus,exposed,160.5,3,53.5,15845.425,0.010129106666435265
2001,Modiolus modiolus,sheltered,88,3,29.333333333333332,19934.325,0.004414496101573542
2001,Monostroma,exposed,0,3,0,15845.425,0
2001,Monostroma,sheltered,0,3,0,19934.325,0
2001,Mytilus edulis,exposed,2956.35,3,985.4499999999999,15845.425,0.1865743582138062
2001,Mytilus edulis,sheltered,89,3,29.666666666666668,19934.325,0.004464660830000514
2001,Nemalion helminthoides,exposed,0,3,0,15845.425,0
2001,Nemalion helminthoides,sheltered,0,3,0,19934.325,0
2001,Palmaria palmata,exposed,0,3,0,15845.425,0
2001,Palmaria palmata,sheltered,0,3,0,19934.325,0
2001,Palmellococcus,exposed,0,3,0,15845.425,0
2001,Palmellococcus,sheltered,0,3,0,19934.325,0
2001,Petalonia fascia,exposed,0,3,0,15845.425,0
2001,Petalonia fascia,sheltered,0,3,0,19934.325,0
2001,Phymatolithon lenormandii,exposed,0,3,0,15845.425,0
2001,Phymatolithon lenormandii,sheltered,297.5,3,99.16666666666667,19934.325,0.014924006707024191
2001,Plumaria plumosa,exposed,0,3,0,15845.425,0
2001,Plumaria plumosa,sheltered,0,3,0,19934.325,0
2001,Polysiphonia (canopy),exposed,0,3,0,15845.425,0
2001,Polysiphonia (canopy),sheltered,0,3,0,19934.325,0
2001,Porphyra,exposed,0,3,0,15845.425,0
2001,Porphyra,sheltered,0,3,0,19934.325,0
2001,Prasiola stipitata,exposed,0,3,0,15845.425,0
2001,Prasiola stipitata,sheltered,34,3,11.333333333333334,19934.325,0.0017056007665170504
2001,Ptilota serrata,exposed,0,3,0,15845.425,0
2001,Ptilota serrata,sheltered,0,3,0,19934.325,0
2001,Pylaiella littoralis,exposed,0,3,0,15845.425,0
2001,Pylaiella littoralis,sheltered,0,3,0,19934.325,0
2001,Ralfsia,exposed,1,3,0.3333333333333333,15845.425,6.310969885629448e-5
2001,Ralfsia,sheltered,10,3,3.3333333333333335,19934.325,5.016472842697206e-4
2001,Rhizoclonium tortuosum,exposed,0,3,0,15845.425,0
2001,Rhizoclonium tortuosum,sheltered,0,3,0,19934.325,0
2001,Saccharina latissima (canopy),exposed,0,3,0,15845.425,0
2001,Saccharina latissima (canopy),sheltered,0,3,0,19934.325,0
2001,Saccharina latissima (primary),exposed,0,3,0,15845.425,0
2001,Saccharina latissima (primary),sheltered,0,3,0,19934.325,0
2001,Schizoporella unicornis,exposed,0,3,0,15845.425,0
2001,Schizoporella unicornis,sheltered,48,3,16,19934.325,0.002407906964494659
2001,Scytosiphon lomentaria,exposed,0,3,0,15845.425,0
2001,Scytosiphon lomentaria,sheltered,0,3,0,19934.325,0
2001,Semibalanus balanoides,exposed,1930.25,3,643.4166666666666,15845.425,0.12181749621736243
2001,Semibalanus balanoides,sheltered,332.5,3,110.83333333333333,19934.325,0.016679772201968212
2001,Semibalanus balanoides (dead),exposed,0,3,0,15845.425,0
2001,Semibalanus balanoides (dead),sheltered,0,3,0,19934.325,0
2001,Shell hash,exposed,10,3,3.3333333333333335,15845.425,6.310969885629449e-4
2001,Shell hash,sheltered,313,3,104.33333333333333,19934.325,0.015701559997642257
2001,Sphacelaria,exposed,0,3,0,15845.425,0
2001,Sphacelaria,sheltered,0,3,0,19934.325,0
2001,Spongomorpha aeruginosa,exposed,0,3,0,15845.425,0
2001,Spongomorpha aeruginosa,sheltered,0,3,0,19934.325,0
2001,Ulva intestinalis,exposed,0,3,0,15845.425,0
2001,Ulva intestinalis,sheltered,0,3,0,19934.325,0
2001,Ulva lactuca,exposed,0,3,0,15845.425,0
2001,Ulva lactuca,sheltered,0,3,0,19934.325,0
2001,Verrucaria,exposed,268.5,3,89.5,15845.425,0.01694495414291507
2001,Verrucaria,sheltered,615,3,205,19934.325,0.03085130798258782
2002,Acrosiphonia,exposed,0,3,0,15738.1,0
2002,Acrosiphonia,sheltered,0,3,0,18500.97,0
2002,Ahnfeltia plicata,exposed,0,3,0,15738.1,0
2002,Ahnfeltia plicata,sheltered,0,3,0,18500.97,0
2002,Alaria esculenta (canopy),exposed,591,3,197,15738.1,0.03755218228375725
2002,Alaria esculenta (canopy),sheltered,0,3,0,18500.97,0
2002,Alaria esculenta (primary),exposed,46,3,15.333333333333334,15738.1,0.0029228432911215458
2002,Alaria esculenta (primary),sheltered,0,3,0,18500.97,0
2002,Anomia simplex,exposed,0,3,0,15738.1,0
2002,Anomia simplex,sheltered,0,3,0,18500.97,0
2002,Antithamnion,exposed,0,3,0,15738.1,0
2002,Antithamnion,sheltered,0,3,0,18500.97,0
2002,Aplidium,exposed,0,3,0,15738.1,0
2002,Aplidium,sheltered,0,3,0,18500.97,0
2002,Arthopyrenia,exposed,1604.5,3,534.8333333333334,15738.1,0.10195004479575044
2002,Arthopyrenia,sheltered,860.4,3,286.8,18500.97,0.04650566970272369
2002,Ascophyllum nodosum (canopy),exposed,5,3,1.6666666666666667,15738.1,3.177003577306028e-4
2002,Ascophyllum nodosum (canopy),sheltered,2817,3,939,18500.97,0.15226228678820622
2002,Ascophyllum nodosum (primary),exposed,1,3,0.3333333333333333,15738.1,6.354007154612055e-5
2002,Ascophyllum nodosum (primary),sheltered,628.8,3,209.6,18500.97,0.03398740714676041
2002,Audouinella,exposed,0,3,0,15738.1,0
2002,Audouinella,sheltered,0,3,0,18500.97,0
2002,Bare rock,exposed,2095,3,698.3333333333334,15738.1,0.13311644988912258
2002,Bare rock,sheltered,3983.1,3,1327.7,18500.97,0.21529141445016126
2002,Black zone,exposed,1895.5,3,631.8333333333334,15738.1,0.12044020561567152
2002,Black zone,sheltered,1188.3,3,396.09999999999997,18500.97,0.06422906474633491
2002,Bonnemaisonia hamifera (Trailiella phase),exposed,0,3,0,15738.1,0
2002,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,3,0,18500.97,0
2002,Botrylloides violaceus,exposed,0,3,0,15738.1,0
2002,Botrylloides violaceus,sheltered,0,3,0,18500.97,0
2002,Botryllus schlosseri,exposed,0,3,0,15738.1,0
2002,Botryllus schlosseri,sheltered,0,3,0,18500.97,0
2002,Brown ground,exposed,0,3,0,15738.1,0
2002,Brown ground,sheltered,0,3,0,18500.97,0
2002,Ceramium virgatum (canopy),exposed,1.5,3,0.5,15738.1,9.531010731918084e-5
2002,Ceramium virgatum (canopy),sheltered,0,3,0,18500.97,0
2002,Ceramium virgatum (primary),exposed,0,3,0,15738.1,0
2002,Ceramium virgatum (primary),sheltered,0,3,0,18500.97,0
2002,Chaetomorpha,exposed,0,3,0,15738.1,0
2002,Chaetomorpha,sheltered,0,3,0,18500.97,0
2002,Chondrus crispus (canopy),exposed,1117,3,372.3333333333333,15738.1,0.07097425991701667
2002,Chondrus crispus (canopy),sheltered,1285.4,3,428.4666666666667,18500.97,0.06947743820999656
2002,Chondrus crispus (primary),exposed,582,3,194,15738.1,0.03698032163984217
2002,Chondrus crispus (primary),sheltered,1199.7,3,399.90000000000003,18500.97,0.06484524865453001
2002,Chorda filum,exposed,0,3,0,15738.1,0
2002,Chorda filum,sheltered,0,3,0,18500.97,0
2002,Chordaria flagelliformis,exposed,0,3,0,15738.1,0
2002,Chordaria flagelliformis,sheltered,0,3,0,18500.97,0
2002,Cladophora,exposed,0,3,0,15738.1,0
2002,Cladophora,sheltered,0,3,0,18500.97,0
2002,Clathromorphum circumscriptum,exposed,20,3,6.666666666666667,15738.1,0.0012708014309224113
2002,Clathromorphum circumscriptum,sheltered,0,3,0,18500.97,0
2002,Codium fragile (canopy),exposed,0,3,0,15738.1,0
2002,Codium fragile (canopy),sheltered,75.5,3,25.166666666666668,18500.97,0.004080867111292003
2002,Codium fragile (primary),exposed,0,3,0,15738.1,0
2002,Codium fragile (primary),sheltered,56.5,3,18.833333333333332,18500.97,0.0030538939309668624
2002,Corallina officinalis,exposed,24,3,8,15738.1,0.0015249617171068934
2002,Corallina officinalis,sheltered,304,3,101.33333333333333,18500.97,0.016431570885202234
2002,Coralline (crust),exposed,54,3,18,15738.1,0.00343116386349051
2002,Coralline (crust),sheltered,536.6,3,178.86666666666667,18500.97,0.02900388466118263
2002,Cryptosula pallasiana,exposed,0,3,0,15738.1,0
2002,Cryptosula pallasiana,sheltered,306,3,102,18500.97,0.01653967332523646
2002,Cystoclonium purpureum,exposed,0,3,0,15738.1,0
2002,Cystoclonium purpureum,sheltered,0,3,0,18500.97,0
2002,Devaleraea ramentacea,exposed,0,3,0,15738.1,0
2002,Devaleraea ramentacea,sheltered,0,3,0,18500.97,0
2002,Diadumene lineata,exposed,0,3,0,15738.1,0
2002,Diadumene lineata,sheltered,0,3,0,18500.97,0
2002,Diatom,exposed,0,3,0,15738.1,0
2002,Diatom,sheltered,0,3,0,18500.97,0
2002,Diplosoma,exposed,0,3,0,15738.1,0
2002,Diplosoma,sheltered,0,3,0,18500.97,0
2002,Dumontia concortum,exposed,0,3,0,15738.1,0
2002,Dumontia concortum,sheltered,0,3,0,18500.97,0
2002,Dynamena pumila,exposed,0,3,0,15738.1,0
2002,Dynamena pumila,sheltered,0,3,0,18500.97,0
2002,Ectocarpus,exposed,0,3,0,15738.1,0
2002,Ectocarpus,sheltered,0,3,0,18500.97,0
2002,Elachista fucicola,exposed,0,3,0,15738.1,0
2002,Elachista fucicola,sheltered,0,3,0,18500.97,0
2002,Electra pilosa,exposed,0,3,0,15738.1,0
2002,Electra pilosa,sheltered,0,3,0,18500.97,0
2002,Erythrotrichia carnea,exposed,0,3,0,15738.1,0
2002,Erythrotrichia carnea,sheltered,0,3,0,18500.97,0
2002,Euthora cristata,exposed,0,3,0,15738.1,0
2002,Euthora cristata,sheltered,0,3,0,18500.97,0
2002,Fucus (canopy),exposed,567.5,3,189.16666666666666,15738.1,0.036058990602423416
2002,Fucus (canopy),sheltered,130.6,3,43.53333333333333,18500.97,0.007059089334234907
2002,Fucus (primary),exposed,288.1,3,96.03333333333335,15738.1,0.018305894612437333
2002,Fucus (primary),sheltered,177.67,3,59.22333333333333,18500.97,0.009603280260440397
2002,Fucus distichus (canopy),exposed,174,3,58,15738.1,0.011055972449024978
2002,Fucus distichus (canopy),sheltered,376,3,125.33333333333333,18500.97,0.020323258726434344
2002,Fucus spiralis (canopy),exposed,0,3,0,15738.1,0
2002,Fucus spiralis (canopy),sheltered,53.1,3,17.7,18500.97,0.0028701197829086797
2002,Fucus vesiculosus (canopy),exposed,0,3,0,15738.1,0
2002,Fucus vesiculosus (canopy),sheltered,94.8,3,31.599999999999998,18500.97,0.005124055657622276
2002,Halichondria,exposed,0,3,0,15738.1,0
2002,Halichondria,sheltered,4,3,1.3333333333333333,18500.97,2.1620488006845044e-4
2002,Hiatella arctica,exposed,0,3,0,15738.1,0
2002,Hiatella arctica,sheltered,0,3,0,18500.97,0
2002,Hildenbrandia rubra,exposed,403,3,134.33333333333334,15738.1,0.025606648833086585
2002,Hildenbrandia rubra,sheltered,820.2,3,273.40000000000003,18500.97,0.044332810658035765
2002,Hippothoa hyalina,exposed,0,3,0,15738.1,0
2002,Hippothoa hyalina,sheltered,0,3,0,18500.97,0
2002,Leathesia marina,exposed,0,3,0,15738.1,0
2002,Leathesia marina,sheltered,0,3,0,18500.97,0
2002,Little round green things,exposed,0,3,0,15738.1,0
2002,Little round green things,sheltered,0,3,0,18500.97,0
2002,Mastocarpus stellatus (canopy),exposed,462,3,154,15738.1,0.029355513054307697
2002,Mastocarpus stellatus (canopy),sheltered,1176.6,3,392.2,18500.97,0.06359666547213469
2002,Mastocarpus stellatus (crust),exposed,20,3,6.666666666666667,15738.1,0.0012708014309224113
2002,Mastocarpus stellatus (crust),sheltered,52,3,17.333333333333332,18500.97,0.002810663440889856
2002,Mastocarpus stellatus (primary),exposed,311.5,3,103.83333333333333,15738.1,0.019792732286616554
2002,Mastocarpus stellatus (primary),sheltered,880.9,3,293.6333333333333,18500.97,0.0476137197130745
2002,Membranipora membranacea,exposed,0,3,0,15738.1,0
2002,Membranipora membranacea,sheltered,0,3,0,18500.97,0
2002,Metridium senile,exposed,0,3,0,15738.1,0
2002,Metridium senile,sheltered,45.3,3,15.1,18500.97,0.0024485202667752014
2002,Modiolus modiolus,exposed,17,3,5.666666666666667,15738.1,0.0010801812162840494
2002,Modiolus modiolus,sheltered,47.8,3,15.933333333333332,18500.97,0.002583648316817983
2002,Monostroma,exposed,0,3,0,15738.1,0
2002,Monostroma,sheltered,0,3,0,18500.97,0
2002,Mytilus edulis,exposed,3702,3,1234,15738.1,0.2352253448637383
2002,Mytilus edulis,sheltered,36.4,3,12.133333333333333,18500.97,0.001967464408622899
2002,Nemalion helminthoides,exposed,0,3,0,15738.1,0
2002,Nemalion helminthoides,sheltered,0,3,0,18500.97,0
2002,Palmaria palmata,exposed,0,3,0,15738.1,0
2002,Palmaria palmata,sheltered,0,3,0,18500.97,0
2002,Palmellococcus,exposed,0,3,0,15738.1,0
2002,Palmellococcus,sheltered,0,3,0,18500.97,0
2002,Petalonia fascia,exposed,0,3,0,15738.1,0
2002,Petalonia fascia,sheltered,0,3,0,18500.97,0
2002,Phymatolithon lenormandii,exposed,34,3,11.333333333333334,15738.1,0.002160362432568099
2002,Phymatolithon lenormandii,sheltered,0,3,0,18500.97,0
2002,Plumaria plumosa,exposed,0,3,0,15738.1,0
2002,Plumaria plumosa,sheltered,0,3,0,18500.97,0
2002,Polysiphonia (canopy),exposed,0,3,0,15738.1,0
2002,Polysiphonia (canopy),sheltered,0,3,0,18500.97,0
2002,Porphyra,exposed,0,3,0,15738.1,0
2002,Porphyra,sheltered,0,3,0,18500.97,0
2002,Prasiola stipitata,exposed,0,3,0,15738.1,0
2002,Prasiola stipitata,sheltered,60.800000000000004,3,20.26666666666667,18500.97,0.0032863141770404472
2002,Ptilota serrata,exposed,0,3,0,15738.1,0
2002,Ptilota serrata,sheltered,0,3,0,18500.97,0
2002,Pylaiella littoralis,exposed,0,3,0,15738.1,0
2002,Pylaiella littoralis,sheltered,0,3,0,18500.97,0
2002,Ralfsia,exposed,0,3,0,15738.1,0
2002,Ralfsia,sheltered,30,3,10,18500.97,0.0016215366005133784
2002,Rhizoclonium tortuosum,exposed,0,3,0,15738.1,0
2002,Rhizoclonium tortuosum,sheltered,0,3,0,18500.97,0
2002,Saccharina latissima (canopy),exposed,0,3,0,15738.1,0
2002,Saccharina latissima (canopy),sheltered,0,3,0,18500.97,0
2002,Saccharina latissima (primary),exposed,0,3,0,15738.1,0
2002,Saccharina latissima (primary),sheltered,0,3,0,18500.97,0
2002,Schizoporella unicornis,exposed,0,3,0,15738.1,0
2002,Schizoporella unicornis,sheltered,0,3,0,18500.97,0
2002,Scytosiphon lomentaria,exposed,100,3,33.333333333333336,15738.1,0.006354007154612056
2002,Scytosiphon lomentaria,sheltered,0,3,0,18500.97,0
2002,Semibalanus balanoides,exposed,1432,3,477.3333333333333,15738.1,0.09098938245404464
2002,Semibalanus balanoides,sheltered,376.5,3,125.5,18500.97,0.020350284336442898
2002,Semibalanus balanoides (dead),exposed,0,3,0,15738.1,0
2002,Semibalanus balanoides (dead),sheltered,0,3,0,18500.97,0
2002,Shell hash,exposed,67.5,3,22.5,15738.1,0.004288954829363137
2002,Shell hash,sheltered,315.5,3,105.16666666666667,18500.97,0.01705315991539903
2002,Sphacelaria,exposed,0,3,0,15738.1,0
2002,Sphacelaria,sheltered,0,3,0,18500.97,0
2002,Spongomorpha aeruginosa,exposed,0,3,0,15738.1,0
2002,Spongomorpha aeruginosa,sheltered,0,3,0,18500.97,0
2002,Ulva intestinalis,exposed,0,3,0,15738.1,0
2002,Ulva intestinalis,sheltered,0,3,0,18500.97,0
2002,Ulva lactuca,exposed,0,3,0,15738.1,0
2002,Ulva lactuca,sheltered,0,3,0,18500.97,0
2002,Verrucaria,exposed,123,3,41,15738.1,0.007815428800172828
2002,Verrucaria,sheltered,581.5,3,193.83333333333334,18500.97,0.03143078443995098
2003,Acrosiphonia,exposed,0,3,0,15440.988033868,0
2003,Acrosiphonia,sheltered,0,2,0,13234,0
2003,Ahnfeltia plicata,exposed,0,3,0,15440.988033868,0
2003,Ahnfeltia plicata,sheltered,0,2,0,13234,0
2003,Alaria esculenta (canopy),exposed,634,3,211.33333333333334,15440.988033868,0.041059548690109415
2003,Alaria esculenta (canopy),sheltered,0,2,0,13234,0
2003,Alaria esculenta (primary),exposed,63,3,21,15440.988033868,0.004080049790973018
2003,Alaria esculenta (primary),sheltered,0,2,0,13234,0
2003,Anomia simplex,exposed,0,3,0,15440.988033868,0
2003,Anomia simplex,sheltered,2,2,1,13234,1.511258878645912e-4
2003,Antithamnion,exposed,0,3,0,15440.988033868,0
2003,Antithamnion,sheltered,0,2,0,13234,0
2003,Aplidium,exposed,0,3,0,15440.988033868,0
2003,Aplidium,sheltered,0,2,0,13234,0
2003,Arthopyrenia,exposed,826,3,275.3333333333333,15440.988033868,0.0534939861483129
2003,Arthopyrenia,sheltered,351,2,175.5,13234,0.026522593320235755
2003,Ascophyllum nodosum (canopy),exposed,18,3,6,15440.988033868,0.0011657285117065764
2003,Ascophyllum nodosum (canopy),sheltered,1886,2,943,13234,0.14251171225630951
2003,Ascophyllum nodosum (primary),exposed,0,3,0,15440.988033868,0
2003,Ascophyllum nodosum (primary),sheltered,238,2,119,13234,0.017983980655886352
2003,Audouinella,exposed,0,3,0,15440.988033868,0
2003,Audouinella,sheltered,0,2,0,13234,0
2003,Bare rock,exposed,1938.5,3,646.1666666666666,15440.988033868,0.12554248444128882
2003,Bare rock,sheltered,2598,2,1299,13234,0.19631252833610396
2003,Black zone,exposed,2054.5,3,684.8333333333334,15440.988033868,0.13305495707228673
2003,Black zone,sheltered,1211.5,2,605.75,13234,0.09154450657397613
2003,Bonnemaisonia hamifera (Trailiella phase),exposed,0,3,0,15440.988033868,0
2003,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,2,0,13234,0
2003,Botrylloides violaceus,exposed,0,3,0,15440.988033868,0
2003,Botrylloides violaceus,sheltered,0,2,0,13234,0
2003,Botryllus schlosseri,exposed,0,3,0,15440.988033868,0
2003,Botryllus schlosseri,sheltered,0,2,0,13234,0
2003,Brown ground,exposed,0,3,0,15440.988033868,0
2003,Brown ground,sheltered,0,2,0,13234,0
2003,Ceramium virgatum (canopy),exposed,214,3,71.33333333333333,15440.988033868,0.013859216750289298
2003,Ceramium virgatum (canopy),sheltered,0,2,0,13234,0
2003,Ceramium virgatum (primary),exposed,105.5,3,35.166666666666664,15440.988033868,0.006832464332502434
2003,Ceramium virgatum (primary),sheltered,0,2,0,13234,0
2003,Chaetomorpha,exposed,0,3,0,15440.988033868,0
2003,Chaetomorpha,sheltered,0,2,0,13234,0
2003,Chondrus crispus (canopy),exposed,533.5,3,177.83333333333334,15440.988033868,0.03455089783308103
2003,Chondrus crispus (canopy),sheltered,1002,2,501,13234,0.0757140698201602
2003,Chondrus crispus (primary),exposed,368.5,3,122.83333333333333,15440.988033868,0.023865053142437413
2003,Chondrus crispus (primary),sheltered,651,2,325.5,13234,0.04919147649992444
2003,Chorda filum,exposed,0,3,0,15440.988033868,0
2003,Chorda filum,sheltered,0,2,0,13234,0
2003,Chordaria flagelliformis,exposed,3,3,1,15440.988033868,1.9428808528442943e-4
2003,Chordaria flagelliformis,sheltered,0,2,0,13234,0
2003,Cladophora,exposed,0,3,0,15440.988033868,0
2003,Cladophora,sheltered,0,2,0,13234,0
2003,Clathromorphum circumscriptum,exposed,0,3,0,15440.988033868,0
2003,Clathromorphum circumscriptum,sheltered,0,2,0,13234,0
2003,Codium fragile (canopy),exposed,0,3,0,15440.988033868,0
2003,Codium fragile (canopy),sheltered,4,2,2,13234,3.022517757291824e-4
2003,Codium fragile (primary),exposed,0,3,0,15440.988033868,0
2003,Codium fragile (primary),sheltered,1,2,0.5,13234,7.55629439322956e-5
2003,Corallina officinalis,exposed,0,3,0,15440.988033868,0
2003,Corallina officinalis,sheltered,279,2,139.5,13234,0.021082061357110472
2003,Coralline (crust),exposed,3,3,1,15440.988033868,1.9428808528442943e-4
2003,Coralline (crust),sheltered,353,2,176.5,13234,0.026673719208100348
2003,Cryptosula pallasiana,exposed,1005,3,335,15440.988033868,0.06508650857028385
2003,Cryptosula pallasiana,sheltered,145,2,72.5,13234,0.010956626870182862
2003,Cystoclonium purpureum,exposed,0,3,0,15440.988033868,0
2003,Cystoclonium purpureum,sheltered,0,2,0,13234,0
2003,Devaleraea ramentacea,exposed,0,3,0,15440.988033868,0
2003,Devaleraea ramentacea,sheltered,0,2,0,13234,0
2003,Diadumene lineata,exposed,0,3,0,15440.988033868,0
2003,Diadumene lineata,sheltered,0,2,0,13234,0
2003,Diatom,exposed,0,3,0,15440.988033868,0
2003,Diatom,sheltered,0,2,0,13234,0
2003,Diplosoma,exposed,0,3,0,15440.988033868,0
2003,Diplosoma,sheltered,0,2,0,13234,0
2003,Dumontia concortum,exposed,0,3,0,15440.988033868,0
2003,Dumontia concortum,sheltered,0,2,0,13234,0
2003,Dynamena pumila,exposed,0,3,0,15440.988033868,0
2003,Dynamena pumila,sheltered,0,2,0,13234,0
2003,Ectocarpus,exposed,0,3,0,15440.988033868,0
2003,Ectocarpus,sheltered,0,2,0,13234,0
2003,Elachista fucicola,exposed,0,3,0,15440.988033868,0
2003,Elachista fucicola,sheltered,0,2,0,13234,0
2003,Electra pilosa,exposed,0,3,0,15440.988033868,0
2003,Electra pilosa,sheltered,0,2,0,13234,0
