year,species,position,Abund,n_transect,Avg_abund_per_transect,Total_abund,rel_abund_by_side
1996,Schizoporella unicornis,sheltered,0,3,0,17579.48,0
1996,Scytosiphon lomentaria,exposed,0,4,0,17461.9,0
1996,Scytosiphon lomentaria,sheltered,0,3,0,17579.48,0
1996,Semibalanus balanoides,exposed,2848,4,712,17461.9,0.163097945
1996,Semibalanus balanoides,sheltered,483.98,3,161.3266667,17579.48,0.027530962
1996,Semibalanus balanoides (dead),exposed,0,4,0,17461.9,0
1996,Semibalanus balanoides (dead),sheltered,0,3,0,17579.48,0
1996,Shell hash,exposed,38,4,9.5,17461.9,0.002176166
1996,Shell hash,sheltered,872.8,3,290.9333333,17579.48,0.049648795
1996,Sphacelaria,exposed,0,4,0,17461.9,0
1996,Sphacelaria,sheltered,0,3,0,17579.48,0
1996,Spongomorpha aeruginosa,exposed,0,4,0,17461.9,0
1996,Spongomorpha aeruginosa,sheltered,0,3,0,17579.48,0
1996,Ulva intestinalis,exposed,3,4,0.75,17461.9,1.72E-04
1996,Ulva intestinalis,sheltered,0,3,0,17579.48,0
1996,Ulva lactuca,exposed,32.8,4,8.2,17461.9,0.001878375
1996,Ulva lactuca,sheltered,4.2,3,1.4,17579.48,2.39E-04
1996,Verrucaria,exposed,244,4,61,17461.9,0.013973279
1996,Verrucaria,sheltered,429.22,3,143.0733333,17579.48,0.024415967
1997,Acrosiphonia,exposed,0,3,0,14759.5,0
1997,Acrosiphonia,sheltered,0,3,0,18102.13,0
1997,Ahnfeltia plicata,exposed,0,3,0,14759.5,0
1997,Ahnfeltia plicata,sheltered,0,3,0,18102.13,0
1997,Alaria esculenta (canopy),exposed,5,3,1.666666667,14759.5,3.39E-04
1997,Alaria esculenta (canopy),sheltered,0,3,0,18102.13,0
1997,Alaria esculenta (primary),exposed,15,3,5,14759.5,0.001016295
1997,Alaria esculenta (primary),sheltered,0,3,0,18102.13,0
1997,Anomia simplex,exposed,0,3,0,14759.5,0
1997,Anomia simplex,sheltered,1.6,3,0.533333333,18102.13,8.84E-05
1997,Antithamnion,exposed,0,3,0,14759.5,0
1997,Antithamnion,sheltered,0,3,0,18102.13,0
1997,Aplidium,exposed,0,3,0,14759.5,0
1997,Aplidium,sheltered,0,3,0,18102.13,0
1997,Arthopyrenia,exposed,1425,3,475,14759.5,0.096547986
1997,Arthopyrenia,sheltered,1180.65,3,393.55,18102.13,0.065221607
1997,Ascophyllum nodosum (canopy),exposed,3,3,1,14759.5,2.03E-04
1997,Ascophyllum nodosum (canopy),sheltered,2428.7,3,809.5666667,18102.13,0.134166532
1997,Ascophyllum nodosum (primary),exposed,2,3,0.666666667,14759.5,1.36E-04
1997,Ascophyllum nodosum (primary),sheltered,488.4,3,162.8,18102.13,0.02698025
1997,Audouinella,exposed,0,3,0,14759.5,0
1997,Audouinella,sheltered,0,3,0,18102.13,0
1997,Bare rock,exposed,1769,3,589.6666667,14759.5,0.119855009
1997,Bare rock,sheltered,4015,3,1338.333333,18102.13,0.221797103
1997,Black zone,exposed,2205,3,735,14759.5,0.149395305
1997,Black zone,sheltered,875.8,3,291.9333333,18102.13,0.048381047
1997,Bonnemaisonia hamifera (Trailiella phase),exposed,5,3,1.666666667,14759.5,3.39E-04
1997,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,3,0,18102.13,0
1997,Botrylloides violaceus,exposed,0,3,0,14759.5,0
1997,Botrylloides violaceus,sheltered,0,3,0,18102.13,0
1997,Botryllus schlosseri,exposed,0,3,0,14759.5,0
1997,Botryllus schlosseri,sheltered,0,3,0,18102.13,0
1997,Brown ground,exposed,0,3,0,14759.5,0
1997,Brown ground,sheltered,0,3,0,18102.13,0
1997,Ceramium virgatum (canopy),exposed,445,3,148.3333333,14759.5,0.030150073
1997,Ceramium virgatum (canopy),sheltered,0,3,0,18102.13,0
1997,Ceramium virgatum (primary),exposed,307,3,102.3333333,14759.5,0.020800163
1997,Ceramium virgatum (primary),sheltered,0,3,0,18102.13,0
1997,Chaetomorpha,exposed,0,3,0,14759.5,0
1997,Chaetomorpha,sheltered,0,3,0,18102.13,0
1997,Chondrus crispus (canopy),exposed,449,3,149.6666667,14759.5,0.030421085
1997,Chondrus crispus (canopy),sheltered,1829.7,3,609.9,18102.13,0.101076503
1997,Chondrus crispus (primary),exposed,315,3,105,14759.5,0.021342186
1997,Chondrus crispus (primary),sheltered,1278,3,426,18102.13,0.070599427
1997,Chorda filum,exposed,0,3,0,14759.5,0
1997,Chorda filum,sheltered,0,3,0,18102.13,0
1997,Chordaria flagelliformis,exposed,0,3,0,14759.5,0
1997,Chordaria flagelliformis,sheltered,0,3,0,18102.13,0
1997,Cladophora,exposed,0,3,0,14759.5,0
1997,Cladophora,sheltered,0,3,0,18102.13,0
1997,Clathromorphum circumscriptum,exposed,0,3,0,14759.5,0
1997,Clathromorphum circumscriptum,sheltered,0,3,0,18102.13,0
1997,Codium fragile (canopy),exposed,0,3,0,14759.5,0
1997,Codium fragile (canopy),sheltered,0,3,0,18102.13,0
1997,Codium fragile (primary),exposed,0,3,0,14759.5,0
1997,Codium fragile (primary),sheltered,0,3,0,18102.13,0
1997,Corallina officinalis,exposed,3,3,1,14759.5,2.03E-04
1997,Corallina officinalis,sheltered,194.1,3,64.7,18102.13,0.010722495
1997,Coralline (crust),exposed,18,3,6,14759.5,0.001219554
1997,Coralline (crust),sheltered,1270.4,3,423.4666667,18102.13,0.070179587
1997,Cryptosula pallasiana,exposed,0,3,0,14759.5,0
1997,Cryptosula pallasiana,sheltered,144.6,3,48.2,18102.13,0.00798801
1997,Cystoclonium purpureum,exposed,0,3,0,14759.5,0
1997,Cystoclonium purpureum,sheltered,0,3,0,18102.13,0
1997,Devaleraea ramentacea,exposed,0,3,0,14759.5,0
1997,Devaleraea ramentacea,sheltered,0,3,0,18102.13,0
1997,Diadumene lineata,exposed,0,3,0,14759.5,0
1997,Diadumene lineata,sheltered,0.5,3,0.166666667,18102.13,2.76E-05
1997,Diatom,exposed,0,3,0,14759.5,0
1997,Diatom,sheltered,0,3,0,18102.13,0
1997,Diplosoma,exposed,0,3,0,14759.5,0
1997,Diplosoma,sheltered,0,3,0,18102.13,0
1997,Dumontia concortum,exposed,1,3,0.333333333,14759.5,6.78E-05
1997,Dumontia concortum,sheltered,0,3,0,18102.13,0
1997,Dynamena pumila,exposed,0,3,0,14759.5,0
1997,Dynamena pumila,sheltered,0,3,0,18102.13,0
1997,Ectocarpus,exposed,0,3,0,14759.5,0
1997,Ectocarpus,sheltered,0,3,0,18102.13,0
1997,Elachista fucicola,exposed,0,3,0,14759.5,0
1997,Elachista fucicola,sheltered,0,3,0,18102.13,0
1997,Electra pilosa,exposed,0,3,0,14759.5,0
1997,Electra pilosa,sheltered,0,3,0,18102.13,0
1997,Erythrotrichia carnea,exposed,0,3,0,14759.5,0
1997,Erythrotrichia carnea,sheltered,0,3,0,18102.13,0
1997,Euthora cristata,exposed,0,3,0,14759.5,0
1997,Euthora cristata,sheltered,0,3,0,18102.13,0
1997,Fucus (canopy),exposed,605,3,201.6666667,14759.5,0.040990548
1997,Fucus (canopy),sheltered,0,3,0,18102.13,0
1997,Fucus (primary),exposed,246,3,82,14759.5,0.016667231
1997,Fucus (primary),sheltered,19.3,3,6.433333333,18102.13,0.001066173
1997,Fucus distichus (canopy),exposed,727,3,242.3333333,14759.5,0.049256411
1997,Fucus distichus (canopy),sheltered,212.5,3,70.83333333,18102.13,0.01173895
1997,Fucus spiralis (canopy),exposed,0,3,0,14759.5,0
1997,Fucus spiralis (canopy),sheltered,238,3,79.33333333,18102.13,0.013147624
1997,Fucus vesiculosus (canopy),exposed,0,3,0,14759.5,0
1997,Fucus vesiculosus (canopy),sheltered,4.7,3,1.566666667,18102.13,2.60E-04
1997,Halichondria,exposed,0,3,0,14759.5,0
1997,Halichondria,sheltered,144,3,48,18102.13,0.007954865
1997,Hiatella arctica,exposed,0,3,0,14759.5,0
1997,Hiatella arctica,sheltered,0,3,0,18102.13,0
1997,Hildenbrandia rubra,exposed,343,3,114.3333333,14759.5,0.02323927
1997,Hildenbrandia rubra,sheltered,468.8,3,156.2666667,18102.13,0.025897505
1997,Hippothoa hyalina,exposed,0,3,0,14759.5,0
1997,Hippothoa hyalina,sheltered,0,3,0,18102.13,0
1997,Leathesia marina,exposed,0,3,0,14759.5,0
1997,Leathesia marina,sheltered,0,3,0,18102.13,0
1997,Little round green things,exposed,0,3,0,14759.5,0
1997,Little round green things,sheltered,0,3,0,18102.13,0
1997,Mastocarpus stellatus (canopy),exposed,650,3,216.6666667,14759.5,0.044039432
1997,Mastocarpus stellatus (canopy),sheltered,925,3,308.3333333,18102.13,0.051098959
1997,Mastocarpus stellatus (crust),exposed,6,3,2,14759.5,4.07E-04
1997,Mastocarpus stellatus (crust),sheltered,0,3,0,18102.13,0
1997,Mastocarpus stellatus (primary),exposed,411,3,137,14759.5,0.027846472
1997,Mastocarpus stellatus (primary),sheltered,1046.5,3,348.8333333,18102.13,0.057810876
1997,Membranipora membranacea,exposed,0,3,0,14759.5,0
1997,Membranipora membranacea,sheltered,0,3,0,18102.13,0
1997,Metridium senile,exposed,0,3,0,14759.5,0
1997,Metridium senile,sheltered,5.5,3,1.833333333,18102.13,3.04E-04
1997,Modiolus modiolus,exposed,303,3,101,14759.5,0.020529151
1997,Modiolus modiolus,sheltered,23.48,3,7.826666667,18102.13,0.001297085
1997,Monostroma,exposed,0,3,0,14759.5,0
1997,Monostroma,sheltered,0,3,0,18102.13,0
1997,Mytilus edulis,exposed,1636,3,545.3333333,14759.5,0.110843863
1997,Mytilus edulis,sheltered,3,3,1,18102.13,1.66E-04
1997,Nemalion helminthoides,exposed,0,3,0,14759.5,0
1997,Nemalion helminthoides,sheltered,0,3,0,18102.13,0
1997,Palmaria palmata,exposed,0,3,0,14759.5,0
1997,Palmaria palmata,sheltered,0,3,0,18102.13,0
1997,Palmellococcus,exposed,0,3,0,14759.5,0
1997,Palmellococcus,sheltered,0,3,0,18102.13,0
1997,Petalonia fascia,exposed,0,3,0,14759.5,0
1997,Petalonia fascia,sheltered,0,3,0,18102.13,0
1997,Phymatolithon lenormandii,exposed,0,3,0,14759.5,0
1997,Phymatolithon lenormandii,sheltered,0,3,0,18102.13,0
1997,Plumaria plumosa,exposed,0,3,0,14759.5,0
1997,Plumaria plumosa,sheltered,0,3,0,18102.13,0
1997,Polysiphonia (canopy),exposed,0,3,0,14759.5,0
1997,Polysiphonia (canopy),sheltered,0,3,0,18102.13,0
1997,Porphyra,exposed,9,3,3,14759.5,6.10E-04
1997,Porphyra,sheltered,0,3,0,18102.13,0
1997,Prasiola stipitata,exposed,0,3,0,14759.5,0
1997,Prasiola stipitata,sheltered,61.9,3,20.63333333,18102.13,0.003419487
1997,Ptilota serrata,exposed,0,3,0,14759.5,0
1997,Ptilota serrata,sheltered,0,3,0,18102.13,0
1997,Pylaiella littoralis,exposed,0,3,0,14759.5,0
1997,Pylaiella littoralis,sheltered,0,3,0,18102.13,0
1997,Ralfsia,exposed,0,3,0,14759.5,0
1997,Ralfsia,sheltered,0,3,0,18102.13,0
1997,Rhizoclonium tortuosum,exposed,0,3,0,14759.5,0
1997,Rhizoclonium tortuosum,sheltered,10,3,3.333333333,18102.13,5.52E-04
1997,Saccharina latissima (canopy),exposed,0,3,0,14759.5,0
1997,Saccharina latissima (canopy),sheltered,0,3,0,18102.13,0
1997,Saccharina latissima (primary),exposed,0,3,0,14759.5,0
1997,Saccharina latissima (primary),sheltered,0,3,0,18102.13,0
1997,Schizoporella unicornis,exposed,0,3,0,14759.5,0
1997,Schizoporella unicornis,sheltered,0,3,0,18102.13,0
1997,Scytosiphon lomentaria,exposed,5,3,1.666666667,14759.5,3.39E-04
1997,Scytosiphon lomentaria,sheltered,0,3,0,18102.13,0
1997,Semibalanus balanoides,exposed,2768,3,922.6666667,14759.5,0.187540228
1997,Semibalanus balanoides,sheltered,475.8,3,158.6,18102.13,0.0262842
1997,Semibalanus balanoides (dead),exposed,0,3,0,14759.5,0
1997,Semibalanus balanoides (dead),sheltered,0,3,0,18102.13,0
1997,Shell hash,exposed,0,3,0,14759.5,0
1997,Shell hash,sheltered,462.2,3,154.0666667,18102.13,0.025532907
1997,Sphacelaria,exposed,0,3,0,14759.5,0
1997,Sphacelaria,sheltered,0,3,0,18102.13,0
1997,Spongomorpha aeruginosa,exposed,0,3,0,14759.5,0
1997,Spongomorpha aeruginosa,sheltered,0,3,0,18102.13,0
1997,Ulva intestinalis,exposed,0,3,0,14759.5,0
1997,Ulva intestinalis,sheltered,0,3,0,18102.13,0
1997,Ulva lactuca,exposed,10.5,3,3.5,14759.5,7.11E-04
1997,Ulva lactuca,sheltered,0,3,0,18102.13,0
1997,Verrucaria,exposed,73,3,24.33333333,14759.5,0.004945967
1997,Verrucaria,sheltered,294,3,98,18102.13,0.016241183
1998,Acrosiphonia,exposed,11,4,2.75,24980.5,4.40E-04
1998,Acrosiphonia,sheltered,0,6,0,38197.05,0
1998,Ahnfeltia plicata,exposed,0,4,0,24980.5,0
1998,Ahnfeltia plicata,sheltered,12,6,2,38197.05,3.14E-04
1998,Alaria esculenta (canopy),exposed,387,4,96.75,24980.5,0.015492084
1998,Alaria esculenta (canopy),sheltered,0,6,0,38197.05,0
1998,Alaria esculenta (primary),exposed,66,4,16.5,24980.5,0.002642061
1998,Alaria esculenta (primary),sheltered,0,6,0,38197.05,0
1998,Anomia simplex,exposed,0,4,0,24980.5,0
1998,Anomia simplex,sheltered,0,6,0,38197.05,0
1998,Antithamnion,exposed,0,4,0,24980.5,0
1998,Antithamnion,sheltered,0,6,0,38197.05,0
1998,Aplidium,exposed,0,4,0,24980.5,0
1998,Aplidium,sheltered,0,6,0,38197.05,0
1998,Arthopyrenia,exposed,1937,4,484.25,24980.5,0.077540482
1998,Arthopyrenia,sheltered,2939.85,6,489.975,38197.05,0.076965368
1998,Ascophyllum nodosum (canopy),exposed,168.5,4,42.125,24980.5,0.006745261
1998,Ascophyllum nodosum (canopy),sheltered,5177.5,6,862.9166667,38197.05,0.135547117
1998,Ascophyllum nodosum (primary),exposed,57,4,14.25,24980.5,0.00228178
1998,Ascophyllum nodosum (primary),sheltered,787.75,6,131.2916667,38197.05,0.02062332
1998,Audouinella,exposed,0,4,0,24980.5,0
1998,Audouinella,sheltered,0,6,0,38197.05,0
1998,Bare rock,exposed,3355.5,4,838.875,24980.5,0.134324773
1998,Bare rock,sheltered,5511.7,6,918.6166667,38197.05,0.144296484
1998,Black zone,exposed,2601.5,4,650.375,24980.5,0.10414123
1998,Black zone,sheltered,1826,6,304.3333333,38197.05,0.047804739
1998,Bonnemaisonia hamifera (Trailiella phase),exposed,0,4,0,24980.5,0
1998,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,6,0,38197.05,0
1998,Botrylloides violaceus,exposed,0,4,0,24980.5,0
1998,Botrylloides violaceus,sheltered,90.5,6,15.08333333,38197.05,0.002369293
1998,Botryllus schlosseri,exposed,0,4,0,24980.5,0
1998,Botryllus schlosseri,sheltered,0.5,6,0.083333333,38197.05,1.31E-05
1998,Brown ground,exposed,0,4,0,24980.5,0
1998,Brown ground,sheltered,0,6,0,38197.05,0
1998,Ceramium virgatum (canopy),exposed,681,4,170.25,24980.5,0.027261264
1998,Ceramium virgatum (canopy),sheltered,103,6,17.16666667,38197.05,0.002696543
1998,Ceramium virgatum (primary),exposed,0,4,0,24980.5,0
1998,Ceramium virgatum (primary),sheltered,0,6,0,38197.05,0
1998,Chaetomorpha,exposed,0,4,0,24980.5,0
1998,Chaetomorpha,sheltered,0,6,0,38197.05,0
1998,Chondrus crispus (canopy),exposed,1382,4,345.5,24980.5,0.055323152
1998,Chondrus crispus (canopy),sheltered,3237.15,6,539.525,38197.05,0.084748691
1998,Chondrus crispus (primary),exposed,704,4,176,24980.5,0.028181982
1998,Chondrus crispus (primary),sheltered,2750.65,6,458.4416667,38197.05,0.072012106
1998,Chorda filum,exposed,0,4,0,24980.5,0
1998,Chorda filum,sheltered,0,6,0,38197.05,0
1998,Chordaria flagelliformis,exposed,5,4,1.25,24980.5,2.00E-04
1998,Chordaria flagelliformis,sheltered,0,6,0,38197.05,0
1998,Cladophora,exposed,0,4,0,24980.5,0
1998,Cladophora,sheltered,1,6,0.166666667,38197.05,2.62E-05
1998,Clathromorphum circumscriptum,exposed,0,4,0,24980.5,0
1998,Clathromorphum circumscriptum,sheltered,50,6,8.333333333,38197.05,0.001309002
1998,Codium fragile (canopy),exposed,0.5,4,0.125,24980.5,2.00E-05
1998,Codium fragile (canopy),sheltered,4.5,6,0.75,38197.05,1.18E-04
1998,Codium fragile (primary),exposed,0.5,4,0.125,24980.5,2.00E-05
1998,Codium fragile (primary),sheltered,4,6,0.666666667,38197.05,1.05E-04
1998,Corallina officinalis,exposed,9,4,2.25,24980.5,3.60E-04
1998,Corallina officinalis,sheltered,550,6,91.66666667,38197.05,0.014399018
1998,Coralline (crust),exposed,56,4,14,24980.5,0.002241749
1998,Coralline (crust),sheltered,1163.5,6,193.9166667,38197.05,0.030460467
1998,Cryptosula pallasiana,exposed,0,4,0,24980.5,0
1998,Cryptosula pallasiana,sheltered,537,6,89.5,38197.05,0.014058677
1998,Cyanobacteria,sheltered,685.5,6,114.25,38197.05,0.017946412
1998,Cystoclonium purpureum,exposed,0,4,0,24980.5,0
1998,Cystoclonium purpureum,sheltered,0,6,0,38197.05,0
1998,Devaleraea ramentacea,exposed,0,4,0,24980.5,0
1998,Devaleraea ramentacea,sheltered,0,6,0,38197.05,0
1998,Diadumene lineata,exposed,0,4,0,24980.5,0
1998,Diadumene lineata,sheltered,0,6,0,38197.05,0
1998,Diatom,exposed,0,4,0,24980.5,0
1998,Diatom,sheltered,0,6,0,38197.05,0
1998,Diplosoma,exposed,0,4,0,24980.5,0
1998,Diplosoma,sheltered,0.5,6,0.083333333,38197.05,1.31E-05
1998,Dumontia concortum,exposed,0,4,0,24980.5,0
1998,Dumontia concortum,sheltered,0,6,0,38197.05,0
1998,Dynamena pumila,exposed,0,4,0,24980.5,0
1998,Dynamena pumila,sheltered,9.5,6,1.583333333,38197.05,2.49E-04
1998,Ectocarpus,exposed,0,4,0,24980.5,0
1998,Ectocarpus,sheltered,0,6,0,38197.05,0
1998,Elachista fucicola,exposed,0,4,0,24980.5,0
1998,Elachista fucicola,sheltered,70,6,11.66666667,38197.05,0.001832602
1998,Electra pilosa,exposed,0,4,0,24980.5,0
1998,Electra pilosa,sheltered,105,6,17.5,38197.05,0.002748903
1998,Erythrotrichia carnea,exposed,0,4,0,24980.5,0
1998,Erythrotrichia carnea,sheltered,0,6,0,38197.05,0
1998,Euthora cristata,exposed,0,4,0,24980.5,0
1998,Euthora cristata,sheltered,0,6,0,38197.05,0
1998,Fucus (canopy),exposed,375,4,93.75,24980.5,0.015011709
1998,Fucus (canopy),sheltered,254.5,6,42.41666667,38197.05,0.006662818
1998,Fucus (primary),exposed,469.5,4,117.375,24980.5,0.01879466
1998,Fucus (primary),sheltered,197.5,6,32.91666667,38197.05,0.005170556
1998,Fucus distichus (canopy),exposed,1696,4,424,24980.5,0.067892957
1998,Fucus distichus (canopy),sheltered,344,6,57.33333333,38197.05,0.009005931
1998,Fucus spiralis (canopy),exposed,669.5,4,167.375,24980.5,0.026800905
1998,Fucus spiralis (canopy),sheltered,384,6,64,38197.05,0.010053132
1998,Fucus vesiculosus (canopy),exposed,25,4,6.25,24980.5,0.001000781
1998,Fucus vesiculosus (canopy),sheltered,1303.5,6,217.25,38197.05,0.034125672
1998,Halichondria,exposed,0,4,0,24980.5,0
1998,Halichondria,sheltered,7,6,1.166666667,38197.05,1.83E-04
1998,Hiatella arctica,exposed,0,4,0,24980.5,0
1998,Hiatella arctica,sheltered,0.5,6,0.083333333,38197.05,1.31E-05
1998,Hildenbrandia rubra,exposed,602.5,4,150.625,24980.5,0.024118813
1998,Hildenbrandia rubra,sheltered,1578.65,6,263.1083333,38197.05,0.041329108
1998,Hippothoa hyalina,exposed,0,4,0,24980.5,0
1998,Hippothoa hyalina,sheltered,0,6,0,38197.05,0
1998,Leathesia marina,exposed,31,4,7.75,24980.5,0.001240968
1998,Leathesia marina,sheltered,0,6,0,38197.05,0
1998,Little round green things,exposed,0,4,0,24980.5,0
1998,Little round green things,sheltered,0,6,0,38197.05,0
1998,Mastocarpus stellatus (canopy),exposed,1418,4,354.5,24980.5,0.056764276
1998,Mastocarpus stellatus (canopy),sheltered,2276.85,6,379.475,38197.05,0.059608006
1998,Mastocarpus stellatus (crust),exposed,265,4,66.25,24980.5,0.010608274
1998,Mastocarpus stellatus (crust),sheltered,69,6,11.5,38197.05,0.001806422
1998,Mastocarpus stellatus (primary),exposed,948,4,237,24980.5,0.037949601
1998,Mastocarpus stellatus (primary),sheltered,2258.85,6,376.475,38197.05,0.059136766
1998,Membranipora membranacea,exposed,0,4,0,24980.5,0
1998,Membranipora membranacea,sheltered,96,6,16,38197.05,0.002513283
1998,Metridium senile,exposed,0,4,0,24980.5,0
1998,Metridium senile,sheltered,100,6,16.66666667,38197.05,0.002618003
1998,Modiolus modiolus,exposed,809,4,202.25,24980.5,0.032385261
1998,Modiolus modiolus,sheltered,138.7,6,23.11666667,38197.05,0.00363117
1998,Monostroma,exposed,91,4,22.75,24980.5,0.003642841
1998,Monostroma,sheltered,0,6,0,38197.05,0
1998,Mytilus edulis,exposed,2758.5,4,689.625,24980.5,0.110426132
1998,Mytilus edulis,sheltered,149.05,6,24.84166667,38197.05,0.003902134
1998,Nemalion helminthoides,exposed,0,4,0,24980.5,0
1998,Nemalion helminthoides,sheltered,0,6,0,38197.05,0
1998,Palmaria palmata,exposed,0,4,0,24980.5,0
1998,Palmaria palmata,sheltered,0,6,0,38197.05,0
1998,Palmellococcus,exposed,0,4,0,24980.5,0
1998,Palmellococcus,sheltered,0,6,0,38197.05,0
1998,Petalonia fascia,exposed,0,4,0,24980.5,0
1998,Petalonia fascia,sheltered,0,6,0,38197.05,0
1998,Phymatolithon lenormandii,exposed,0,4,0,24980.5,0
1998,Phymatolithon lenormandii,sheltered,114,6,19,38197.05,0.002984524
1998,Plumaria plumosa,exposed,15,4,3.75,24980.5,6.00E-04
1998,Plumaria plumosa,sheltered,0,6,0,38197.05,0
1998,Polysiphonia (canopy),exposed,38,4,9.5,24980.5,0.001521187
1998,Polysiphonia (canopy),sheltered,657,6,109.5,38197.05,0.017200281
1998,Porphyra,exposed,39,4,9.75,24980.5,0.001561218
1998,Porphyra,sheltered,0,6,0,38197.05,0
1998,Prasiola stipitata,exposed,45,4,11.25,24980.5,0.001801405
1998,Prasiola stipitata,sheltered,566.25,6,94.375,38197.05,0.014824443
1998,Ptilota serrata,exposed,0,4,0,24980.5,0
1998,Ptilota serrata,sheltered,0,6,0,38197.05,0
1998,Pylaiella littoralis,exposed,0,4,0,24980.5,0
1998,Pylaiella littoralis,sheltered,0,6,0,38197.05,0
1998,Ralfsia,exposed,3,4,0.75,24980.5,1.20E-04
1998,Ralfsia,sheltered,5,6,0.833333333,38197.05,1.31E-04
1998,Rhizoclonium tortuosum,exposed,3,4,0.75,24980.5,1.20E-04
1998,Rhizoclonium tortuosum,sheltered,0,6,0,38197.05,0
1998,Saccharina latissima (canopy),exposed,0,4,0,24980.5,0
1998,Saccharina latissima (canopy),sheltered,0,6,0,38197.05,0
1998,Saccharina latissima (primary),exposed,0,4,0,24980.5,0
1998,Saccharina latissima (primary),sheltered,0,6,0,38197.05,0
1998,Schizoporella unicornis,exposed,0,4,0,24980.5,0
1998,Schizoporella unicornis,sheltered,0,6,0,38197.05,0
1998,Scytosiphon lomentaria,exposed,5,4,1.25,24980.5,2.00E-04
1998,Scytosiphon lomentaria,sheltered,0.5,6,0.083333333,38197.05,1.31E-05
1998,Semibalanus balanoides,exposed,2915,4,728.75,24980.5,0.116691019
1998,Semibalanus balanoides,sheltered,1381.1,6,230.1833333,38197.05,0.036157243
1998,Semibalanus balanoides (dead),exposed,0,4,0,24980.5,0
1998,Semibalanus balanoides (dead),sheltered,2,6,0.333333333,38197.05,5.24E-05
1998,Shell hash,exposed,71.5,4,17.875,24980.5,0.002862233
1998,Shell hash,sheltered,212,6,35.33333333,38197.05,0.005550167
1998,Sphacelaria,exposed,0,4,0,24980.5,0
1998,Sphacelaria,sheltered,0,6,0,38197.05,0
1998,Spongomorpha aeruginosa,exposed,0,4,0,24980.5,0
1998,Spongomorpha aeruginosa,sheltered,0,6,0,38197.05,0
1998,Ulva intestinalis,exposed,0,4,0,24980.5,0
1998,Ulva intestinalis,sheltered,0,6,0,38197.05,0
1998,Ulva lactuca,exposed,21.5,4,5.375,24980.5,8.61E-04
1998,Ulva lactuca,sheltered,4,6,0.666666667,38197.05,1.05E-04
1998,Verrucaria,exposed,245,4,61.25,24980.5,0.00980765
1998,Verrucaria,sheltered,480,6,80,38197.05,0.012566415
1999,Acrosiphonia,exposed,0,4,0,17291.19748,0
1999,Acrosiphonia,sheltered,0,3,0,12689.5,0
1999,Ahnfeltia plicata,exposed,0,4,0,17291.19748,0
1999,Ahnfeltia plicata,sheltered,0,3,0,12689.5,0
1999,Alaria esculenta (canopy),exposed,47,4,11.75,17291.19748,0.002718146
1999,Alaria esculenta (canopy),sheltered,0,3,0,12689.5,0
1999,Alaria esculenta (primary),exposed,0,4,0,17291.19748,0
1999,Alaria esculenta (primary),sheltered,0,3,0,12689.5,0
1999,Anomia simplex,exposed,0,4,0,17291.19748,0
1999,Anomia simplex,sheltered,0,3,0,12689.5,0
1999,Antithamnion,exposed,0,4,0,17291.19748,0
1999,Antithamnion,sheltered,0,3,0,12689.5,0
1999,Aplidium,exposed,0,4,0,17291.19748,0
1999,Aplidium,sheltered,0,3,0,12689.5,0
1999,Arthopyrenia,exposed,1806,4,451.5,17291.19748,0.104446207
1999,Arthopyrenia,sheltered,873,3,291,12689.5,0.068797037
1999,Ascophyllum nodosum (canopy),exposed,62,4,15.5,17291.19748,0.003585639
1999,Ascophyllum nodosum (canopy),sheltered,1642.5,3,547.5,12689.5,0.129437724
1999,Ascophyllum nodosum (primary),exposed,11,4,2.75,17291.19748,6.36E-04
1999,Ascophyllum nodosum (primary),sheltered,167.5,3,55.83333333,12689.5,0.01319989
1999,Audouinella,exposed,0,4,0,17291.19748,0
1999,Audouinella,sheltered,0,3,0,12689.5,0
1999,Bare rock,exposed,1190.5,4,297.625,17291.19748,0.068850061
1999,Bare rock,sheltered,2491,3,830.3333333,12689.5,0.196304031
1999,Black zone,exposed,2069,4,517.25,17291.19748,0.119656259
1999,Black zone,sheltered,1616.5,3,538.8333333,12689.5,0.127388786
1999,Bonnemaisonia hamifera (Trailiella phase),exposed,0,4,0,17291.19748,0
1999,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,3,0,12689.5,0
1999,Botrylloides violaceus,exposed,0,4,0,17291.19748,0
1999,Botrylloides violaceus,sheltered,0,3,0,12689.5,0
1999,Botryllus schlosseri,exposed,0,4,0,17291.19748,0
1999,Botryllus schlosseri,sheltered,0,3,0,12689.5,0
1999,Brown ground,exposed,0,4,0,17291.19748,0
1999,Brown ground,sheltered,0,3,0,12689.5,0
1999,Ceramium virgatum (canopy),exposed,0,4,0,17291.19748,0
1999,Ceramium virgatum (canopy),sheltered,0,3,0,12689.5,0
1999,Ceramium virgatum (primary),exposed,0,4,0,17291.19748,0
1999,Ceramium virgatum (primary),sheltered,0,3,0,12689.5,0
1999,Chaetomorpha,exposed,0,4,0,17291.19748,0
1999,Chaetomorpha,sheltered,0,3,0,12689.5,0
1999,Chondrus crispus (canopy),exposed,878,4,219.5,17291.19748,0.050777281
1999,Chondrus crispus (canopy),sheltered,786,3,262,12689.5,0.061940975
